,bedrooms,bathrooms,lat,lng,since_built_year,no_of_units,area_size,since_listing_month,price
370,1,1.0,1.29130379243474,103.807350978054,10.0,293.0,398.0,6,800800.0
371,3,2.0,1.26493085106915,103.81714789225,62.0,429.0,1216.0,4,3119600.0
372,3,1.0,1.3156558637763798,103.84444472109502,10.0,235.0,1044.0,6,2640000.0
373,1,1.0,1.33990853882395,103.767523150763,62.0,928.0,474.0,4,1104400.0
374,1,1.0,1.29647219511777,103.891034649257,92.0,200.0,484.0,4,1480600.0
375,3,2.0,1.37120910726776,103.776854712827,6.0,483.0,775.0,4,1210000.0
376,3,2.0,1.2914248297393,103.844383363038,9.0,696.0,1259.0,4,3506800.0
377,5,5.0,1.36652661429401,103.875828348014,92.0,18.0,1905.0,3,2992000.0
378,2,2.0,1.28617084485828,103.839567626644,2.0,396.0,764.0,4,1876200.0
379,2,2.0,1.34261418714372,103.719375567241,8.0,629.0,1119.0,4,1427800.0
380,2,2.0,1.31210286582964,103.793774278922,92.0,296.0,829.0,4,2196300.0
381,4,5.0,1.24678687668364,103.844402093991,13.0,249.0,2900.0,4,6050000.0
382,2,3.0,1.31317508970172,103.84379589573,11.0,51.0,1163.0,4,2200000.0
383,2,2.0,1.3297125646108705,103.796996065203,62.0,476.0,710.0,4,1801800.0
384,2,1.0,1.31710645052527,103.758947292195,92.0,1468.0,689.0,4,1441000.0
385,2,2.0,1.39263720451204,103.879380995151,7.0,521.0,883.0,10,1012000.0
386,3,3.0,1.2429639958111298,103.83710621358802,12.0,91.0,2142.0,4,4085900.0
387,5,6.0,1.30037788649789,103.899209385261,36.0,592.0,2336.0,3,6036800.0
388,2,2.0,1.38080905267333,103.759870901492,8.0,338.0,936.0,3,1210000.0
389,3,3.0,1.23978494620582,103.83727712150998,11.0,151.0,2174.0,4,5346000.0
391,3,3.0,1.3454744912953502,103.724623449937,3.0,710.0,1077.0,3,1705000.0
392,1,1.0,1.38718841691871,103.869337214926,8.0,319.0,614.0,5,863500.0
393,4,5.0,1.3098017858050002,103.827540183798,12.0,118.0,2023.0,4,7359000.0
394,2,1.0,1.2972729466104298,103.838940257017,6.0,76.0,710.0,4,3099500.0
395,1,1.0,1.29078080113526,103.837445495482,7.0,70.0,463.0,4,1408000.0
396,2,2.0,1.3395731748738602,103.704455860624,13.0,610.0,1011.0,3,1518000.0
397,3,3.0,1.27671498507474,103.853326932298,5.0,1042.0,1593.0,8,4180700.0
398,3,3.0,1.31297801853119,103.885057246137,7.0,106.0,1088.0,6,1540000.0
400,2,1.0,1.31987664656565,103.781130442617,37.0,170.0,1033.0,6,2013000.0
401,2,2.0,1.30234468524969,103.847116002567,20.0,16.0,980.0,4,2068000.0
402,4,5.0,1.2984340703381398,103.824518766243,10.0,31.0,2938.0,4,12980000.0
403,4,4.0,1.35632843123308,103.966578200418,6.0,396.0,1335.0,6,1595000.0
404,2,2.0,1.27527115223131,103.83683222505,9.0,351.0,936.0,3,2310000.0
405,1,1.0,1.27940014288617,103.847329579148,11.0,312.0,506.0,4,1210000.0
406,1,1.0,1.28749505390492,103.793610594541,52.0,1862.0,527.0,3,1024100.0
407,1,1.0,1.28076943504219,103.852658562152,14.0,1111.0,667.0,5,1298000.0
408,3,2.0,1.3823880275650702,103.892136541911,6.0,680.0,936.0,4,1589500.0
409,2,2.0,1.29363933147639,103.823498620439,25.0,108.0,786.0,6,2054800.0
410,1,1.0,1.35641927465864,103.963823526501,7.0,429.0,560.0,6,748000.0
411,2,1.0,1.30781850435166,103.928209048481,1.0,841.0,786.0,10,1867800.0
412,1,2.0,1.28076943476846,103.852658562152,14.0,1111.0,667.0,4,1540000.0
413,1,1.0,1.29141779825148,103.840553123026,16.0,201.0,678.0,4,1789900.0
414,4,4.0,1.30896390883059,103.836154325224,92.0,138.0,2368.0,4,11458400.0
415,3,3.0,1.33862751968993,103.781450832302,4.0,215.0,1109.0,4,2567400.0
416,3,2.0,1.2934966639073,103.8381049101,1.0,450.0,1012.0,4,3289000.0
417,1,1.0,1.31467262956125,103.839010845653,62.0,340.0,463.0,4,1475100.0
418,5,2.0,1.34503342838494,103.946749425598,62.0,2203.0,1722.0,4,2124100.0
419,3,3.0,1.39038045690064,103.878593470104,7.0,521.0,1194.0,6,1317800.0
420,2,2.0,1.32381983979324,103.766878388655,19.0,129.0,1226.0,4,2035000.0
422,2,2.0,1.29897474563265,103.899038172699,62.0,144.0,743.0,4,2154900.0
423,4,3.0,1.36681844700677,103.887001340746,92.0,1410.0,1281.0,4,2200000.0
424,2,2.0,1.3180254812967,103.756289455625,13.0,338.0,947.0,15,1496000.0
425,1,1.0,1.31012233674354,103.852814779279,9.0,25.0,494.0,6,867900.0
427,2,1.0,1.29850522262382,103.857088439281,92.0,558.0,635.0,4,2200000.0
428,3,2.0,1.31257730599051,103.79835625246,92.0,24.0,990.0,4,2813800.0
429,3,3.0,1.3249877767463898,103.928612366312,7.0,583.0,1216.0,5,1958000.0
430,2,2.0,1.35200745401591,103.837031862103,-1.0,1206.0,764.0,6,1427800.0
431,5,5.0,1.27929478959373,103.850552555075,11.0,341.0,9138.0,6,35200000.0
433,2,1.0,1.34478691681927,103.878778848783,37.0,250.0,678.0,3,1650000.0
435,2,3.0,1.31317508970172,103.84379589573,11.0,51.0,1249.0,6,2167000.0
437,2,2.0,1.27685386379359,103.791742171785,4.0,120.0,753.0,4,1813400.0
438,5,5.0,1.28082397634044,103.790728746282,62.0,548.0,2067.0,4,3553000.0
439,3,2.0,1.31083945362027,103.828325367461,8.0,156.0,1582.0,6,5368000.0
440,4,4.0,1.31270763418218,103.904671198022,1.0,17.0,1335.0,4,2564100.0
442,3,2.0,1.3442593228979498,103.949073592994,62.0,2203.0,915.0,4,1613700.0
444,2,7.0,1.29962978981916,103.898114344383,5.0,109.0,5059.0,6,8964000.0
445,2,5.0,1.3036862120666202,103.825629004285,92.0,54.0,1432.0,4,6443800.0
446,4,4.0,1.36156729111649,103.885363752044,11.0,521.0,3422.0,4,3608000.0
448,3,3.0,1.36721571020099,103.887069987475,92.0,1410.0,1098.0,3,1893100.0
449,2,2.0,1.26493085106915,103.81714789225,62.0,429.0,893.0,4,2390300.0
450,3,2.0,1.37141634507612,103.943621458548,9.0,642.0,1109.0,4,1408000.0
451,1,1.0,1.35982507427437,103.829708863142,4.0,288.0,463.0,7,888800.0
452,3,2.0,1.2949260365118995,103.838947184938,22.0,54.0,946.0,3,1969000.0
454,2,2.0,1.29850522262382,103.857088439281,92.0,558.0,603.0,4,1595000.0
455,1,1.0,1.35181485383899,103.838298222332,-1.0,1206.0,527.0,3,1089000.0
456,4,3.0,1.29659578899507,103.842393872828,12.0,176.0,2303.0,5,6380000.0
457,2,1.0,1.39731815581938,103.875635154729,-1.0,466.4,581.0,6,968000.0
458,1,1.0,1.32534460429599,103.840724426138,-1.0,90.0,539.0,4,1372800.0
459,4,3.0,1.3659402631259,103.872779450275,-1.0,1052.0,1410.0,4,2340800.0
460,3,2.0,1.33933820986766,103.851224736347,3.0,578.0,947.0,6,1815000.0
462,2,2.0,1.3365299408777,103.865336019055,-1.0,729.0,743.0,4,1540000.0
463,3,2.0,1.37352585316481,103.902708276111,4.0,1165.0,850.0,4,1394800.0
464,4,4.0,1.3305625038871298,103.86788498045,92.0,85.0,1324.0,4,3214200.0
465,2,2.0,1.28076943504219,103.852658562152,14.0,1111.0,882.0,5,2145000.0
467,6,6.0,1.26816216653267,103.814379904552,11.0,1129.0,6835.0,5,15400000.0
468,3,4.0,1.37525459469413,103.757531008357,-1.0,74.0,1367.0,3,2076800.0
469,1,1.0,1.27426245685335,103.846025087372,12.0,168.0,509.0,6,996800.0
470,2,2.0,1.2772242561628302,103.853694940241,5.0,1042.0,1119.0,7,3190000.0
471,4,4.0,1.2452888363493102,103.843545656527,13.0,249.0,3477.0,4,6747500.0
472,3,2.0,1.32550014170954,103.882891463503,-1.0,265.0,883.0,3,1691800.0
475,2,2.0,1.26489010829928,103.816454088109,6.0,366.0,969.0,5,2266000.0
476,2,2.0,1.29751049338808,103.856297302855,92.0,522.0,752.0,3,2197800.0
477,4,2.0,1.28749505390492,103.793610594541,52.0,1862.0,1195.0,4,2289100.0
478,4,4.0,1.31467262956125,103.839010845653,62.0,340.0,1378.0,3,4389000.0
479,1,1.0,1.30026689906653,103.861865589801,8.0,360.0,818.0,11,1815000.0
481,1,1.0,1.38050775421389,103.89205359585,6.0,616.0,474.0,4,867900.0
482,1,1.0,1.3143704796903002,103.894529014229,7.0,244.0,581.0,10,1265000.0
483,3,3.0,1.2491880047863502,103.846314134924,16.0,200.0,1970.0,7,3850000.0
484,4,3.0,1.32081769238494,103.752667309254,3.0,752.0,1152.0,6,1750100.0
485,4,5.0,1.29955807704199,103.901523915554,8.0,383.0,3475.0,6,12430000.0
486,3,2.0,1.36681214110944,103.774500573666,92.0,460.0,936.0,4,1564500.0
487,3,2.0,1.27484974836861,103.842184815618,5.0,56.0,1044.0,7,2745600.0
489,1,1.0,1.28076943504219,103.852658562152,14.0,1111.0,667.0,6,1595000.0
490,2,1.0,1.32936720206385,103.905791323853,92.0,237.0,635.0,3,1325600.0
492,5,5.0,1.31710645052527,103.758947292195,52.0,1468.0,1711.0,4,2959000.0
493,2,2.0,1.35370313485788,103.890680820842,22.0,1472.0,1410.0,6,2129600.0
495,1,1.0,1.3232671784623202,103.945036905702,5.0,748.0,635.0,4,1210000.0
496,2,1.0,1.31264956890401,103.794954717761,3.0,69.0,657.0,4,2136800.0
497,3,2.0,1.2914248297393,103.844383363038,9.0,696.0,1259.0,4,3511200.0
498,1,1.0,1.27671498507474,103.853326932298,5.0,1042.0,657.0,6,1846500.0
499,3,3.0,1.31257730599051,103.79835625246,92.0,24.0,1281.0,4,3510000.0
500,1,1.0,1.34013731823673,103.768787031514,62.0,466.4,474.0,12,1103300.0
501,3,2.0,1.2995172080842,103.802806930224,1.0,309.0,915.0,3,2145000.0
502,4,3.0,1.29492392757237,103.854314998464,1.0,360.0,2239.0,6,8580000.0
503,3,2.0,1.29269478978815,103.820411467009,5.0,469.0,1173.0,5,2948000.0
504,1,1.0,1.3191895872053898,103.881380824314,5.0,1024.0,463.0,6,858000.0
505,3,2.0,1.34579628007765,103.880801954328,1.0,80.0,1087.0,3,2468400.0
506,4,3.0,1.34579628007765,103.880801954328,1.0,80.0,1291.0,4,2717000.0
507,1,1.0,1.32538080526177,103.853111878947,8.0,169.0,377.0,4,737000.0
508,5,6.0,1.2772242561628302,103.853694940241,5.0,1042.0,6469.0,6,20898400.0
510,3,1.0,1.27980322314972,103.78590960328,8.0,144.0,936.0,6,1210000.0
511,3,3.0,1.3129443237366598,103.855634735092,1.0,116.0,1292.0,4,2296800.0
512,4,5.0,1.2983271637053,103.893447598793,1.0,56.0,2820.0,3,7717600.0
513,2,2.0,1.33822676719573,103.929909522243,11.0,405.0,969.0,5,1210000.0
514,2,2.0,1.3928256190817905,103.880210053019,7.0,521.0,883.0,8,1031800.0
515,3,3.0,1.4256938391117298,103.82449333774,21.0,304.0,1227.0,3,1188000.0
517,2,1.0,1.3164820339781698,103.829897153451,92.0,115.0,581.0,4,1815000.0
518,3,4.0,1.26816216653267,103.814379904552,11.0,1129.0,1841.0,7,3960000.0
519,4,3.0,1.3617773209101,103.891667519955,4.0,222.0,1163.0,4,2090000.0
520,3,2.0,1.2972590729906102,103.831023686317,46.0,540.0,861.0,4,2591600.0
522,1,1.0,1.31941278190941,103.8794959606,62.0,566.0,484.0,3,1113200.0
524,3,2.0,1.31049636845377,103.802392230378,37.0,319.0,936.0,4,2339300.0
525,3,4.0,1.2983271637053,103.893447598793,1.0,56.0,1861.0,4,5280000.0
527,2,2.0,1.26816216653267,103.814379904552,11.0,1129.0,958.0,6,1903000.0
528,3,1.0,1.31467262956125,103.839010845653,62.0,340.0,1163.0,4,3325300.0
530,3,3.0,1.31941278190941,103.8794959606,62.0,566.0,1184.0,4,2118600.0
531,5,5.0,1.29492392757237,103.854314998464,1.0,360.0,6728.0,6,22880000.0
532,2,2.0,1.33990856202052,103.767855539232,62.0,466.4,764.0,12,1730300.0
533,4,4.0,1.31083945362027,103.828325367461,8.0,156.0,2476.0,5,9539200.0
534,4,4.0,1.34579628007765,103.880801954328,1.0,80.0,1291.0,3,2949400.0
535,5,5.0,1.30220440131525,103.789907530412,13.0,405.0,3100.0,7,4290000.0
536,2,2.0,1.31291695250751,103.859047068258,3.0,305.0,721.0,6,1408000.0
538,1,1.0,1.2772242561628302,103.853694940241,5.0,1042.0,678.0,7,1691800.0
539,2,1.0,1.3263563813243202,103.850660162189,62.0,162.0,635.0,4,1368400.0
540,2,2.0,1.3588096501532798,103.962752963686,21.0,528.0,1033.0,3,1100000.0
541,3,2.0,1.32957593082653,103.944984901014,13.0,556.0,1227.0,4,1760000.0
542,3,2.0,1.3127125877587902,103.912125239337,12.0,40.0,2529.0,7,2948000.0
543,4,3.0,1.35533104364701,103.966790253495,7.0,501.0,1539.0,6,1815000.0
544,3,2.0,1.33013262911561,103.908284993545,6.0,58.0,872.0,4,1504800.0
545,2,2.0,1.31083945362027,103.828325367461,8.0,156.0,1539.0,4,5060200.0
546,3,3.0,1.28076943504219,103.852658562152,14.0,1111.0,1313.0,4,2726800.0
547,3,3.0,1.28076943504219,103.852658562152,14.0,1111.0,1389.0,6,3608000.0
548,3,2.0,1.4353772615255902,103.844165552611,4.0,660.0,797.0,5,1042800.0
549,4,3.0,1.33821440339182,103.87208996414302,62.0,667.0,1259.0,3,2897400.0
550,1,1.0,1.31953163858398,103.880542167502,5.0,1024.0,463.0,6,891000.0
551,3,2.0,1.2934966639073,103.8381049101,1.0,450.0,1087.0,4,3396800.0
552,3,3.0,1.3153231258555702,103.843055868846,19.0,56.0,1378.0,4,2695000.0
553,4,4.0,1.3003054805743202,103.828952498263,11.0,66.0,3089.0,5,19800000.0
554,2,2.0,1.29003067053998,103.817185273903,1.0,400.0,786.0,4,1781700.0
555,1,1.0,1.30521073390523,103.788340566447,11.0,366.0,1026.0,7,1672000.0
556,2,2.0,1.26489010829928,103.816454088109,6.0,366.0,893.0,13,2187900.0
557,3,2.0,1.4474705918037098,103.829031004211,62.0,496.0,947.0,4,1128600.0
559,4,3.0,1.31283039144925,103.841544287772,92.0,120.0,1496.0,4,4936800.0
560,4,5.0,1.31316952595243,103.92930608172,26.0,12.0,1690.0,4,2255000.0
562,3,3.0,1.29474075956073,103.836583709306,8.0,376.0,1528.0,4,4802600.0
565,3,3.0,1.37305703366527,103.942459094386,11.0,724.0,1410.0,4,1637800.0
566,2,1.0,1.31049636845377,103.802392230378,37.0,319.0,614.0,4,1650000.0
567,4,5.0,1.33270639181925,103.789363841721,19.0,443.0,3358.0,5,6138000.0
568,3,3.0,1.28702848318685,103.791616124392,52.0,1862.0,1066.0,4,2068000.0
569,2,2.0,1.31961486592659,103.845969245127,62.0,87.0,549.0,4,1815000.0
570,2,2.0,1.34594578766091,103.724619105198,3.0,710.0,721.0,6,1342000.0
573,2,2.0,1.31194266781347,103.879213970964,8.0,63.0,603.0,4,844800.0
574,4,2.0,1.36106278251276,103.969953491394,92.0,276.0,1292.0,3,2145000.0
575,1,1.0,1.3630338944268603,103.764128549082,6.0,528.0,624.0,4,968000.0
576,2,2.0,1.31049636845377,103.802392230378,37.0,319.0,657.0,3,1911300.0
578,3,3.0,1.31941278190941,103.8794959606,62.0,566.0,1184.0,3,2113100.0
579,4,3.0,1.31790382404123,103.847428354915,10.0,16.0,1453.0,3,4972000.0
580,1,1.0,1.2998826225442,103.828975333714,9.0,60.0,527.0,4,1540000.0
581,1,1.0,1.3550558263709598,103.929921925596,3.0,626.0,441.0,5,825000.0
582,3,2.0,1.38113234482257,103.942323245402,5.0,463.0,1033.0,6,1485000.0
583,3,2.0,1.28217914161626,103.78408271893,8.0,72.0,1356.0,4,2975600.0
584,2,1.0,1.28401388660814,103.829756642021,4.0,500.0,700.0,5,1870000.0
585,2,2.0,1.31072731348367,103.80192086617,37.0,319.0,710.0,3,1915700.0
586,2,2.0,1.36721571020099,103.887069987475,92.0,1410.0,667.0,4,1320000.0
587,4,3.0,1.2772242561628302,103.853694940241,5.0,1042.0,2034.0,3,7004800.0
588,2,1.0,1.35305596283245,103.92821347133,1.0,861.0,689.0,4,1210000.0
589,5,4.0,1.30070393376469,103.86186108134198,8.0,360.0,2271.0,7,5384500.0
590,3,2.0,1.28749505390492,103.793610594541,52.0,1862.0,1098.0,4,1958000.0
591,1,1.0,1.3450158758703998,103.769771109783,62.0,258.0,474.0,4,870100.0
592,1,1.0,1.37073588285709,103.895120805047,6.0,160.0,441.0,6,770000.0
593,2,1.0,1.3513904432788,103.881242080921,9.0,1145.0,980.0,7,1342000.0
594,3,2.0,1.26714499289003,103.811002300666,11.0,1129.0,1485.0,5,3762000.0
595,1,1.0,1.2896097164683,103.841276389346,23.0,492.0,752.0,4,1320000.0
597,3,2.0,1.36721571020099,103.887069987475,92.0,1410.0,936.0,3,1631300.0
599,2,2.0,1.3655707838852,103.77504908361,92.0,460.0,721.0,3,1308100.0
600,1,1.0,1.3162939776288898,103.88657418395,8.0,90.0,463.0,5,823900.0
603,2,1.0,1.28670074148056,103.790979496973,52.0,1862.0,657.0,4,1298000.0
605,1,1.0,1.34103498884689,103.769117659528,62.0,466.4,474.0,4,1038400.0
606,3,3.0,1.31722941395448,103.832485988891,-1.0,230.0,1227.0,3,4375900.0
607,3,3.0,1.35707968895277,103.76116513308,20.0,90.0,1044.0,5,1342000.0
609,4,3.0,1.4319236590045905,103.799645241496,6.0,653.0,1195.0,6,1320000.0
610,2,1.0,1.31291695250751,103.859047068258,3.0,305.0,570.0,6,1210000.0
613,2,2.0,1.31131219787605,103.882972095616,5.0,137.0,710.0,4,1375000.0
615,3,2.0,1.3453195492621202,103.945384662025,-1.0,466.4,1033.0,6,1736900.0
616,4,3.0,1.3004682373456,103.899919640176,36.0,592.0,1582.0,4,4185500.0
617,4,3.0,1.29884698729343,103.764917692526,6.0,478.0,3649.0,6,4123000.0
618,2,2.0,1.3966868084946,103.874305080444,3.0,1390.0,926.0,6,1210000.0
619,2,1.0,1.3191895872053898,103.881380824314,5.0,1024.0,667.0,3,1299000.0
620,2,2.0,1.27671498507474,103.853326932298,5.0,1042.0,1119.0,8,2640000.0
625,2,2.0,1.3156928164723998,103.841615456446,6.0,180.0,1163.0,3,2684400.0
629,3,2.0,1.35176163249001,103.839046663239,-1.0,1206.0,1055.0,4,2178000.0
630,2,1.0,1.28303695135392,103.831778176417,85.0,11.0,1237.0,6,1815000.0
631,2,3.0,1.2976926630287,103.89444607007,24.0,504.0,926.0,5,1925000.0
632,1,1.0,1.32004938238057,103.75216125907,1.0,520.0,570.0,3,1083500.0
633,2,2.0,1.37305703366527,103.942459094386,11.0,724.0,915.0,4,1017500.0
635,1,1.0,1.3124448127701,103.884576575133,8.0,58.0,721.0,4,968000.0
636,2,4.0,1.29269478978815,103.820411467009,5.0,469.0,1701.0,7,3747700.0
637,4,4.0,1.3630484556857,103.885752438839,7.0,393.0,3700.0,6,4180000.0
638,1,1.0,1.28749505390492,103.793610594541,52.0,1862.0,484.0,4,856900.0
639,2,2.0,1.3156928164723998,103.841615456446,6.0,180.0,775.0,4,1997200.0
640,5,4.0,1.37861654539376,103.762615523169,5.0,546.0,2615.0,4,3181200.0
641,2,2.0,1.32423340916268,103.864556003087,7.0,180.0,1356.0,6,1980000.0
642,3,2.0,1.30710474181654,103.867087818477,4.0,212.0,1572.0,7,3653100.0
643,1,1.0,1.29647219511777,103.891034649257,92.0,200.0,484.0,4,1518000.0
644,2,2.0,1.44121359373842,103.827784048998,5.0,219.0,624.0,4,910800.0
645,4,6.0,1.30964956283877,103.800870514368,92.0,57.0,2303.0,4,7762400.0
647,1,1.0,1.36286208839026,103.763433915546,92.0,564.0,484.0,3,866800.0
648,3,3.0,1.31141379857615,103.83596636492202,10.0,56.0,2756.0,5,9900000.0
649,3,3.0,1.3428806917471598,103.880468223414,7.0,702.0,1087.0,6,1977800.0
650,4,3.0,1.33846074116521,103.871405511562,92.0,667.0,1270.0,4,2937000.0
651,2,1.0,1.37017075252236,103.899998611766,22.0,1472.0,614.0,3,1023000.0
652,3,2.0,1.40345527031329,103.81716606382,1.0,84.0,1044.0,3,1496000.0
653,2,2.0,1.3723473044859198,103.945605890775,4.0,944.0,752.0,6,1210000.0
654,4,3.0,1.31627845950803,103.873851151112,-1.0,466.4,1206.0,4,2200000.0
655,5,6.0,1.29298775382221,103.851046829843,6.0,39.0,5963.0,7,24742700.0
656,1,1.0,1.2738629435052,103.843710484506,62.0,351.0,441.0,4,1441000.0
657,2,1.0,1.37350295229758,103.948184929877,92.0,487.0,710.0,4,1581800.0
658,2,2.0,1.31049636845377,103.802392230378,37.0,319.0,657.0,3,1848000.0
659,4,4.0,1.35800454371526,103.96572538566,92.0,428.0,1270.0,3,1801800.0
660,3,2.0,1.29438518375248,103.8560297971,6.0,190.0,1173.0,4,4741000.0
661,1,1.0,1.31506105973759,103.856679863644,10.0,40.0,366.0,5,715000.0
662,3,3.0,1.37539461653531,103.762846422961,16.0,221.0,1388.0,3,1760000.0
663,2,2.0,1.3123621720005,103.793301226982,92.0,296.0,829.0,4,2200000.0
664,4,4.0,1.28034497999593,103.852143277672,9.0,221.0,2045.0,6,5060000.0
665,3,3.0,1.27671498507474,103.853326932298,5.0,1042.0,1539.0,6,3960000.0
666,2,2.0,1.3402293279489,103.767760369698,62.0,466.4,764.0,12,1666500.0
667,1,1.0,1.29546342917997,103.806515780156,5.0,845.0,441.0,5,1009800.0
669,3,3.0,1.29269478978815,103.820411467009,5.0,469.0,1572.0,5,3454000.0
670,2,2.0,1.3618926306145098,103.889837437568,6.0,337.0,1001.0,5,1736800.0
671,1,1.0,1.31242688268348,103.841064338246,92.0,378.0,517.0,4,1355200.0
672,2,2.0,1.28617084485828,103.839567626644,2.0,396.0,678.0,4,1695100.0
673,5,4.0,1.34478691681927,103.878778848783,37.0,250.0,1862.0,4,4001800.0
674,4,3.0,1.3131735315403,103.827079242131,22.0,40.0,1959.0,6,4455000.0
675,3,3.0,1.28082397634044,103.790728746282,62.0,548.0,1399.0,3,2896300.0
676,4,4.0,1.34536275408588,103.878920785377,37.0,250.0,1216.0,4,2722500.0
677,1,1.0,1.36478651146586,103.764763618001,5.0,512.0,517.0,6,801800.0
679,2,2.0,1.3655707838852,103.77504908361,92.0,460.0,710.0,4,1205300.0
680,2,2.0,1.31514448371947,103.884050282732,8.0,72.0,937.0,6,1408000.0
681,1,2.0,1.31336356489796,103.927394321393,-1.0,41.0,614.0,4,1144000.0
682,1,2.0,1.28462238830919,103.832978321445,85.0,11.0,1302.0,6,1848000.0
683,2,2.0,1.29474075956073,103.836583709306,-1.0,376.0,807.0,3,2516800.0
684,3,3.0,1.43911656257616,103.830253676903,20.0,436.0,1399.0,3,1372800.0
685,3,3.0,1.2772242561628302,103.853694940241,5.0,1042.0,1594.0,4,4350100.0
686,1,1.0,1.32534460429598,103.840724426682,-1.0,90.0,528.0,4,1476600.0
687,1,1.0,1.32428874155929,103.928788548655,7.0,583.0,517.0,10,990000.0
688,2,2.0,1.27671498507474,103.853326932298,5.0,1042.0,1044.0,5,2640000.0
690,1,1.0,1.2772242561628302,103.853694940241,5.0,1042.0,678.0,5,1769100.0
691,1,1.0,1.29850522262382,103.857088439281,92.0,558.0,409.0,4,1320000.0
692,3,3.0,1.27671498507474,103.853326932298,5.0,1042.0,1539.0,4,4232200.0
694,2,2.0,1.29438518375248,103.8560297971,6.0,190.0,1216.0,6,3766400.0
695,4,5.0,1.31590666330907,103.839947799817,19.0,24.0,3347.0,3,7577800.0
696,3,3.0,1.3105122897420098,103.800690250469,10.0,248.0,1707.0,6,4389000.0
698,2,2.0,1.2998826225442,103.828975333714,9.0,60.0,764.0,4,2279200.0
699,3,3.0,1.31083945362027,103.828325367461,8.0,156.0,1582.0,3,5544000.0
700,2,2.0,1.43976651464979,103.828328677253,92.0,448.0,926.0,3,1351900.0
701,1,1.0,1.3690146795146498,103.878549910068,8.0,414.0,538.0,3,770000.0
702,2,2.0,1.31210286582964,103.793774278922,92.0,296.0,947.0,3,3015300.0
703,4,5.0,1.2984340703381398,103.824518766243,10.0,31.0,4607.0,12,19206000.0
704,2,2.0,1.31722941395448,103.832485988891,9.0,230.0,797.0,4,2838000.0
705,1,1.0,1.3113568841101002,103.858599024436,10.0,30.0,355.0,4,715000.0
706,1,1.0,1.28617084485828,103.839567626644,2.0,396.0,495.0,4,1423500.0
707,1,1.0,1.32389343271175,103.944621267344,5.0,748.0,700.0,11,1243000.0
708,1,1.0,1.2808517227191698,103.790629794944,62.0,548.0,473.0,4,1072500.0
709,5,5.0,1.30048444727684,103.828543729671,11.0,66.0,7847.0,4,64680000.0
710,3,2.0,1.33102936528877,103.767519926051,92.0,660.0,861.0,6,1749000.0
711,2,2.0,1.31568887219293,103.832317948898,1.0,52.0,743.0,3,2679600.0
712,2,1.0,1.33821440339182,103.87208996414302,62.0,667.0,743.0,4,1639000.0
713,3,4.0,1.2429639958111298,103.83710621358802,12.0,91.0,3035.0,6,5250900.0
714,3,2.0,1.3457737596065,103.879060994371,21.0,96.0,1495.0,4,1848000.0
715,1,1.0,1.28749505390492,103.793610594541,52.0,1862.0,689.0,4,1287000.0
716,2,2.0,1.32696539864482,103.84367423097,6.0,154.0,662.0,4,1320000.0
717,2,2.0,1.31283039144925,103.841544287772,92.0,120.0,872.0,4,2395500.0
718,1,1.0,1.3162939776288898,103.88657418395,8.0,90.0,431.0,4,800800.0
719,3,5.0,1.29298775382221,103.851046829843,6.0,39.0,3003.0,9,9737200.0
721,2,1.0,1.3004682373456,103.899919640176,36.0,592.0,678.0,4,1870000.0
722,3,4.0,1.37141713343027,103.941469118073,28.0,419.0,1550.0,4,1562000.0
723,4,2.0,1.3971287294586203,103.892537329675,92.0,548.0,1389.0,3,1779800.0
724,2,3.0,1.3049543207656202,103.827627471264,12.0,154.0,1313.0,4,5021500.0
